id,quantity,order_id,product_id,datetime,price,name
37240,1,4483,30,2017-03-25 18:13:00,3.95,French Fries
37241,1,4484,32,2017-03-25 18:04:00,3.95,Onion Rice
37242,1,10787,36,2017-03-25 17:03:00,3.95,Mushroom Rice
37243,1,10789,41,2017-03-25 12:12:00,3.95,Egg Paratha
37244,1,12209,36,2017-03-24 22:44:00,3.95,Mushroom Rice
37245,1,2707,28,2017-03-24 19:45:00,3.95,Onion Bhajee
37246,1,2707,35,2017-03-24 19:45:00,3.95,Meat Samosa
37247,2,5373,36,2017-03-24 19:13:00,3.95,Mushroom Rice
37248,1,7452,36,2017-03-24 18:53:00,3.95,Mushroom Rice
37249,1,12210,38,2017-03-24 18:53:00,3.95,Vegetable Rice
37250,1,12210,28,2017-03-24 18:53:00,3.95,Onion Bhajee
37251,1,7453,35,2017-03-24 18:53:00,3.95,Meat Samosa
37252,1,7453,36,2017-03-24 18:53:00,3.95,Mushroom Rice
37253,1,7454,34,2017-03-24 18:03:00,3.95,Special Fried Rice
37254,1,7454,28,2017-03-24 18:03:00,3.95,Onion Bhajee
37255,1,10794,34,2017-03-22 12:11:00,3.95,Special Fried Rice
37256,1,10797,39,2017-03-21 19:07:00,3.95,Egg Rice
37257,1,2713,36,2017-03-20 20:09:00,3.95,Mushroom Rice
37258,2,2714,36,2017-03-20 19:03:00,3.95,Mushroom Rice
37259,1,2716,28,2017-03-19 19:25:00,3.95,Onion Bhajee
37260,1,10801,36,2017-03-19 19:15:00,3.95,Mushroom Rice
37261,1,10801,51,2017-03-19 19:15:00,3.95,Prier Water (750ml)
37262,1,4487,28,2017-03-19 19:03:00,3.95,Onion Bhajee
37263,1,4487,32,2017-03-19 19:03:00,3.95,Onion Rice
37264,1,5376,38,2017-03-19 18:34:00,3.95,Vegetable Rice
37265,3,12211,38,2017-03-19 13:20:00,3.95,Vegetable Rice
37266,1,10802,28,2017-03-18 20:12:00,3.95,Onion Bhajee
37267,1,10803,36,2017-03-18 19:48:00,3.95,Mushroom Rice
37268,1,2718,28,2017-03-18 18:53:00,3.95,Onion Bhajee
37269,1,2719,34,2017-03-18 18:34:00,3.95,Special Fried Rice
37270,1,2720,30,2017-03-18 18:24:00,3.95,French Fries
37271,2,10804,28,2017-03-18 17:46:00,3.95,Onion Bhajee
37272,1,10804,42,2017-03-18 17:46:00,3.95,Keema Rice
37273,1,10804,31,2017-03-18 17:46:00,3.95,Garlic Rice
37274,1,2721,28,2017-03-18 17:37:00,3.95,Onion Bhajee
37275,1,5378,37,2017-03-18 17:30:00,3.95,Korma Sauce
37276,1,5378,34,2017-03-18 17:30:00,3.95,Special Fried Rice
37277,1,4489,34,2017-03-18 16:31:00,3.95,Special Fried Rice
37278,1,2722,36,2017-03-18 12:51:00,3.95,Mushroom Rice
37279,1,12212,35,2017-03-17 22:23:00,3.95,Meat Samosa
37280,1,12212,28,2017-03-17 22:23:00,3.95,Onion Bhajee
37281,1,12213,30,2017-03-17 22:07:00,3.95,French Fries
37282,1,2723,28,2017-03-17 21:36:00,3.95,Onion Bhajee
37283,1,10805,28,2017-03-17 20:19:00,3.95,Onion Bhajee
37284,2,4490,28,2017-03-17 19:53:00,3.95,Onion Bhajee
37285,1,4490,32,2017-03-17 19:53:00,3.95,Onion Rice
37286,1,12214,28,2017-03-17 19:04:00,3.95,Onion Bhajee
37287,2,12214,34,2017-03-17 19:04:00,3.95,Special Fried Rice
37288,1,2730,42,2017-03-17 18:13:00,3.95,Keema Rice
37289,2,4493,28,2017-03-16 19:10:00,3.95,Onion Bhajee
37290,1,4493,27,2017-03-16 19:10:00,3.95,Dhansak Sauce
37291,1,12215,28,2017-03-16 17:35:00,3.95,Onion Bhajee
37292,1,5379,35,2017-03-16 12:19:00,3.95,Meat Samosa
37293,1,7461,36,2017-03-15 19:46:00,3.95,Mushroom Rice
37294,1,10809,28,2017-03-15 19:27:00,3.95,Onion Bhajee
37295,1,10809,36,2017-03-15 19:27:00,3.95,Mushroom Rice
37296,1,10809,39,2017-03-15 19:27:00,3.95,Egg Rice
37297,1,12216,38,2017-03-15 18:44:00,3.95,Vegetable Rice
37298,1,12216,28,2017-03-15 18:44:00,3.95,Onion Bhajee
37299,1,2733,28,2017-03-14 19:30:00,3.95,Onion Bhajee
37300,1,10814,28,2017-03-13 19:18:00,3.95,Onion Bhajee
37301,1,10814,36,2017-03-13 19:18:00,3.95,Mushroom Rice
37302,1,4496,34,2017-03-13 18:46:00,3.95,Special Fried Rice
37303,1,4496,43,2017-03-13 18:46:00,3.95,Stuffed Paratha
37304,1,4497,28,2017-03-13 18:35:00,3.95,Onion Bhajee
37305,1,4498,46,2017-03-13 17:04:00,3.95,Masala Sauce
37306,1,4498,35,2017-03-13 17:04:00,3.95,Meat Samosa
37307,1,4498,28,2017-03-13 17:04:00,3.95,Onion Bhajee
37308,1,4498,30,2017-03-13 17:04:00,3.95,French Fries
37309,1,2734,35,2017-03-12 18:45:00,3.95,Meat Samosa
37310,1,2734,28,2017-03-12 18:45:00,3.95,Onion Bhajee
37311,1,2734,34,2017-03-12 18:45:00,3.95,Special Fried Rice
37312,1,4499,45,2017-03-12 18:42:00,3.95,Saag Rice
37313,1,12217,30,2017-03-11 22:40:00,3.95,French Fries
37314,3,10818,28,2017-03-11 20:06:00,3.95,Onion Bhajee
37315,2,10818,32,2017-03-11 20:06:00,3.95,Onion Rice
37316,3,2735,28,2017-03-11 19:00:00,3.95,Onion Bhajee
37317,1,2735,36,2017-03-11 19:00:00,3.95,Mushroom Rice
37318,1,10819,39,2017-03-11 18:46:00,3.95,Egg Rice
37319,1,7465,36,2017-03-11 18:44:00,3.95,Mushroom Rice
37320,1,4500,34,2017-03-11 18:18:00,3.95,Special Fried Rice
37321,1,10821,28,2017-03-11 16:18:00,3.95,Onion Bhajee
37322,1,10821,30,2017-03-11 16:18:00,3.95,French Fries
37323,1,10822,28,2017-03-11 16:13:00,3.95,Onion Bhajee
37324,1,10822,30,2017-03-11 16:13:00,3.95,French Fries
37325,1,7467,35,2017-03-11 12:37:00,3.95,Meat Samosa
37326,1,10823,42,2017-03-10 21:39:00,3.95,Keema Rice
37327,1,2736,30,2017-03-10 19:22:00,3.95,French Fries
37328,1,7468,36,2017-03-10 19:17:00,3.95,Mushroom Rice
37329,1,7469,35,2017-03-10 18:36:00,3.95,Meat Samosa
37330,1,7469,36,2017-03-10 18:36:00,3.95,Mushroom Rice
37331,1,12218,38,2017-03-10 17:58:00,3.95,Vegetable Rice
37332,1,4502,32,2017-03-09 19:02:00,3.95,Onion Rice
37333,2,12219,50,2017-03-08 21:44:00,3.95,Still Water (750ml)
37334,1,2738,39,2017-03-08 12:14:00,3.95,Egg Rice
37335,1,2738,38,2017-03-08 12:14:00,3.95,Vegetable Rice
37336,1,2738,34,2017-03-08 12:14:00,3.95,Special Fried Rice
37337,1,12220,34,2017-03-07 20:32:00,3.95,Special Fried Rice
37338,1,12220,42,2017-03-07 20:32:00,3.95,Keema Rice
37339,1,4503,28,2017-03-07 17:38:00,3.95,Onion Bhajee
37340,3,12221,38,2017-03-05 19:40:00,3.95,Vegetable Rice
37341,1,4504,36,2017-03-05 19:04:00,3.95,Mushroom Rice
37342,1,10831,39,2017-03-05 18:42:00,3.95,Egg Rice
37343,1,10832,28,2017-03-05 18:39:00,3.95,Onion Bhajee
37344,2,2741,38,2017-03-05 18:04:00,3.95,Vegetable Rice
37345,1,7473,42,2017-03-05 17:42:00,3.95,Keema Rice
37346,1,7473,36,2017-03-05 17:42:00,3.95,Mushroom Rice
37347,1,10834,36,2017-03-04 21:37:00,3.95,Mushroom Rice
37348,1,10834,28,2017-03-04 21:37:00,3.95,Onion Bhajee
37349,1,10834,45,2017-03-04 21:37:00,3.95,Saag Rice
37350,1,4505,28,2017-03-04 20:22:00,3.95,Onion Bhajee
37351,1,7475,34,2017-03-04 19:41:00,3.95,Special Fried Rice
37352,1,10837,28,2017-03-04 19:03:00,3.95,Onion Bhajee
37353,1,10837,34,2017-03-04 19:03:00,3.95,Special Fried Rice
37354,1,4506,28,2017-03-04 18:31:00,3.95,Onion Bhajee
37355,2,2743,28,2017-03-04 17:43:00,3.95,Onion Bhajee
37356,1,2743,42,2017-03-04 17:43:00,3.95,Keema Rice
37357,1,2743,31,2017-03-04 17:43:00,3.95,Garlic Rice
37358,1,2744,37,2017-03-03 20:27:00,3.95,Korma Sauce
37359,1,2744,35,2017-03-03 20:27:00,3.95,Meat Samosa
37360,1,10839,35,2017-03-03 18:35:00,3.95,Meat Samosa
37361,1,10839,42,2017-03-03 18:35:00,3.95,Keema Rice
37362,1,2746,28,2017-03-03 18:19:00,3.95,Onion Bhajee
37363,1,2747,40,2017-03-03 16:56:00,3.95,Curry Sauce
37364,1,2749,35,2017-03-02 21:17:00,3.95,Meat Samosa
37365,1,2749,36,2017-03-02 21:17:00,3.95,Mushroom Rice
37366,1,2750,30,2017-03-02 19:12:00,3.95,French Fries
37367,1,7479,28,2017-03-02 18:36:00,3.95,Onion Bhajee
37368,1,2752,28,2017-03-01 19:06:00,3.95,Onion Bhajee
37369,1,12222,35,2017-02-28 20:40:00,3.95,Meat Samosa
37370,1,12222,28,2017-02-28 20:40:00,3.95,Onion Bhajee
37371,2,7482,38,2017-02-27 18:26:00,3.95,Vegetable Rice
37372,1,7485,34,2017-02-26 18:23:00,3.95,Special Fried Rice
37373,1,7485,35,2017-02-26 18:23:00,3.95,Meat Samosa
37374,1,10843,35,2017-02-25 19:46:00,3.95,Meat Samosa
37375,1,10843,37,2017-02-25 19:46:00,3.95,Korma Sauce
37376,1,4509,36,2017-02-25 19:35:00,3.95,Mushroom Rice
37377,1,10845,28,2017-02-25 18:31:00,3.95,Onion Bhajee
37378,1,2755,28,2017-02-25 17:49:00,3.95,Onion Bhajee
37379,1,5385,34,2017-02-25 17:41:00,3.95,Special Fried Rice
37380,1,12223,34,2017-02-25 17:36:00,3.95,Special Fried Rice
37381,1,4511,34,2017-02-25 12:34:00,3.95,Special Fried Rice
37382,1,5387,28,2017-02-24 21:56:00,3.95,Onion Bhajee
37383,1,5387,46,2017-02-24 21:56:00,3.95,Masala Sauce
37384,1,5387,30,2017-02-24 21:56:00,3.95,French Fries
37385,1,12224,35,2017-02-24 20:09:00,3.95,Meat Samosa
37386,1,10846,35,2017-02-24 20:05:00,3.95,Meat Samosa
37387,1,2760,28,2017-02-24 18:30:00,3.95,Onion Bhajee
37388,1,4514,28,2017-02-24 18:27:00,3.95,Onion Bhajee
37389,1,7488,35,2017-02-23 18:26:00,3.95,Meat Samosa
37390,1,7488,36,2017-02-23 18:26:00,3.95,Mushroom Rice
37391,1,2761,35,2017-02-23 18:21:00,3.95,Meat Samosa
37392,1,7489,38,2017-02-23 12:05:00,3.95,Vegetable Rice
37393,1,2762,28,2017-02-22 20:22:00,3.95,Onion Bhajee
37394,1,10848,28,2017-02-22 19:07:00,3.95,Onion Bhajee
37395,1,2764,36,2017-02-22 18:45:00,3.95,Mushroom Rice
37396,1,7490,45,2017-02-22 18:22:00,3.95,Saag Rice
37397,2,12225,38,2017-02-22 11:57:00,3.95,Vegetable Rice
37398,1,12226,43,2017-02-21 18:05:00,3.95,Stuffed Paratha
37399,1,12226,47,2017-02-21 18:05:00,3.95,Madras Sauce
37400,1,4515,34,2017-02-21 17:55:00,3.95,Special Fried Rice
37401,1,12227,38,2017-02-20 20:00:00,3.95,Vegetable Rice
37402,1,12228,31,2017-02-20 19:20:00,3.95,Garlic Rice
37403,1,10849,35,2017-02-20 19:02:00,3.95,Meat Samosa
37404,1,10852,28,2017-02-19 18:50:00,3.95,Onion Bhajee
37405,3,5388,36,2017-02-19 18:46:00,3.95,Mushroom Rice
37406,1,2766,34,2017-02-18 20:16:00,3.95,Special Fried Rice
37407,1,4517,42,2017-02-18 19:26:00,3.95,Keema Rice
37408,1,4517,35,2017-02-18 19:26:00,3.95,Meat Samosa
37409,1,2767,36,2017-02-18 19:18:00,3.95,Mushroom Rice
37410,1,2768,36,2017-02-18 19:11:00,3.95,Mushroom Rice
37411,1,2770,42,2017-02-18 18:49:00,3.95,Keema Rice
37412,1,2771,36,2017-02-18 18:47:00,3.95,Mushroom Rice
37413,1,10854,28,2017-02-18 18:12:00,3.95,Onion Bhajee
37414,1,5389,47,2017-02-18 18:07:00,3.95,Madras Sauce
37415,1,10855,28,2017-02-18 17:48:00,3.95,Onion Bhajee
37416,1,7493,28,2017-02-18 14:35:00,3.95,Onion Bhajee
37417,1,4518,38,2017-02-18 11:53:00,3.95,Vegetable Rice
37418,1,4518,46,2017-02-18 11:53:00,3.95,Masala Sauce
37419,1,4518,27,2017-02-18 11:53:00,3.95,Dhansak Sauce
37420,1,4518,47,2017-02-18 11:53:00,3.95,Madras Sauce
37421,1,4520,32,2017-02-17 19:27:00,3.95,Onion Rice
37422,1,10856,34,2017-02-17 18:51:00,3.95,Special Fried Rice
37423,1,7498,35,2017-02-17 18:31:00,3.95,Meat Samosa
37424,1,7498,36,2017-02-17 18:31:00,3.95,Mushroom Rice
37425,1,7499,39,2017-02-17 18:24:00,3.95,Egg Rice
37426,1,10857,30,2017-02-17 18:21:00,3.95,French Fries
37427,1,10859,38,2017-02-17 17:13:00,3.95,Vegetable Rice
37428,1,12229,29,2017-02-16 20:11:00,3.95,Lemon Rice
37429,1,12229,51,2017-02-16 20:11:00,3.95,Prier Water (750ml)
37430,1,2777,28,2017-02-16 19:03:00,3.95,Onion Bhajee
37431,1,5390,36,2017-02-16 19:04:00,3.95,Mushroom Rice
37432,1,2778,49,2017-02-16 17:18:00,3.95,Bengal Salad
37433,1,2778,29,2017-02-16 17:18:00,3.95,Lemon Rice
37434,1,4521,28,2017-02-15 19:20:00,3.95,Onion Bhajee
37435,1,4521,32,2017-02-15 19:20:00,3.95,Onion Rice
37436,1,4522,45,2017-02-15 16:53:00,3.95,Saag Rice
37437,1,4523,38,2017-02-14 20:12:00,3.95,Vegetable Rice
37438,1,4524,28,2017-02-14 20:03:00,3.95,Onion Bhajee
37439,1,4524,34,2017-02-14 20:03:00,3.95,Special Fried Rice
37440,1,2781,35,2017-02-14 19:24:00,3.95,Meat Samosa
37441,1,2781,30,2017-02-14 19:24:00,3.95,French Fries
37442,1,7503,35,2017-02-14 18:42:00,3.95,Meat Samosa
37443,1,7503,37,2017-02-14 18:42:00,3.95,Korma Sauce
37444,1,2783,36,2017-02-14 18:26:00,3.95,Mushroom Rice
37445,1,10863,35,2017-02-14 18:16:00,3.95,Meat Samosa
37446,1,2785,28,2017-02-14 13:24:00,3.95,Onion Bhajee
37447,1,10865,35,2017-02-13 20:09:00,3.95,Meat Samosa
37448,1,12230,36,2017-02-13 18:01:00,3.95,Mushroom Rice
37449,1,4525,28,2017-02-13 17:51:00,3.95,Onion Bhajee
37450,1,7504,36,2017-02-13 17:39:00,3.95,Mushroom Rice
37451,1,7505,28,2017-02-13 17:18:00,3.95,Onion Bhajee
37452,1,10866,35,2017-02-12 19:05:00,3.95,Meat Samosa
37453,1,10866,46,2017-02-12 19:05:00,3.95,Masala Sauce
37454,1,10867,35,2017-02-12 19:01:00,3.95,Meat Samosa
37455,1,10867,46,2017-02-12 19:01:00,3.95,Masala Sauce
37456,1,10868,28,2017-02-12 18:41:00,3.95,Onion Bhajee
37457,1,10871,35,2017-02-11 20:33:00,3.95,Meat Samosa
37458,1,7506,36,2017-02-11 19:16:00,3.95,Mushroom Rice
37459,1,2786,28,2017-02-11 19:02:00,3.95,Onion Bhajee
37460,2,2788,28,2017-02-11 18:15:00,3.95,Onion Bhajee
37461,1,2788,32,2017-02-11 18:15:00,3.95,Onion Rice
37462,2,4526,28,2017-02-11 17:48:00,3.95,Onion Bhajee
37463,1,10876,41,2017-02-10 21:27:00,3.95,Egg Paratha
37464,1,10876,36,2017-02-10 21:27:00,3.95,Mushroom Rice
37465,1,5395,36,2017-02-10 19:10:00,3.95,Mushroom Rice
37466,1,10878,28,2017-02-10 18:51:00,3.95,Onion Bhajee
37467,1,10878,36,2017-02-10 18:51:00,3.95,Mushroom Rice
37468,1,7507,35,2017-02-10 18:32:00,3.95,Meat Samosa
37469,1,7507,36,2017-02-10 18:32:00,3.95,Mushroom Rice
37470,1,2791,28,2017-02-10 18:22:00,3.95,Onion Bhajee
37471,1,10879,35,2017-02-09 20:47:00,3.95,Meat Samosa
37472,1,10879,28,2017-02-09 20:47:00,3.95,Onion Bhajee
37473,2,4528,36,2017-02-09 18:54:00,3.95,Mushroom Rice
37474,1,4528,41,2017-02-09 18:54:00,3.95,Egg Paratha
37475,1,4528,35,2017-02-09 18:54:00,3.95,Meat Samosa
37476,1,4528,28,2017-02-09 18:54:00,3.95,Onion Bhajee
37477,1,4529,44,2017-02-09 18:09:00,3.95,COBRA (330ML)
37478,1,7509,35,2017-02-09 17:12:00,3.95,Meat Samosa
37479,2,10881,44,2017-02-08 19:32:00,3.95,COBRA (330ML)
37480,1,2793,28,2017-02-08 19:07:00,3.95,Onion Bhajee
37481,1,7510,46,2017-02-08 18:45:00,3.95,Masala Sauce
37482,1,2794,36,2017-02-08 17:51:00,3.95,Mushroom Rice
37483,3,5397,35,2017-02-08 15:58:00,3.95,Meat Samosa
37484,3,5397,42,2017-02-08 15:58:00,3.95,Keema Rice
37485,1,7511,34,2017-02-07 20:00:00,3.95,Special Fried Rice
37486,1,4530,34,2017-02-07 17:40:00,3.95,Special Fried Rice
37487,1,4531,32,2017-02-06 18:04:00,3.95,Onion Rice
37488,1,4532,32,2017-02-06 17:55:00,3.95,Onion Rice
37489,1,10885,35,2017-02-05 18:37:00,3.95,Meat Samosa
37490,1,10885,42,2017-02-05 18:37:00,3.95,Keema Rice
37491,2,10886,28,2017-02-05 18:37:00,3.95,Onion Bhajee
37492,2,10886,36,2017-02-05 18:37:00,3.95,Mushroom Rice
37493,1,10886,46,2017-02-05 18:37:00,3.95,Masala Sauce
37494,1,2795,28,2017-02-05 17:55:00,3.95,Onion Bhajee
37495,1,2795,39,2017-02-05 17:55:00,3.95,Egg Rice
37496,1,2795,36,2017-02-05 17:55:00,3.95,Mushroom Rice
37497,1,2795,35,2017-02-05 17:55:00,3.95,Meat Samosa
37498,1,12231,39,2017-02-05 12:25:00,3.95,Egg Rice
37499,1,12231,38,2017-02-05 12:25:00,3.95,Vegetable Rice
37500,1,12232,30,2017-02-04 22:53:00,3.95,French Fries
37501,1,7513,35,2017-02-04 20:26:00,3.95,Meat Samosa
37502,1,7513,38,2017-02-04 20:26:00,3.95,Vegetable Rice
37503,1,4533,36,2017-02-04 19:37:00,3.95,Mushroom Rice
37504,1,4534,45,2017-02-04 19:15:00,3.95,Saag Rice
37505,1,4535,32,2017-02-04 18:41:00,3.95,Onion Rice
37506,1,12233,28,2017-02-04 18:39:00,3.95,Onion Bhajee
37507,1,12233,35,2017-02-04 18:39:00,3.95,Meat Samosa
37508,1,12233,32,2017-02-04 18:39:00,3.95,Onion Rice
37509,3,2799,28,2017-02-04 18:12:00,3.95,Onion Bhajee
37510,1,2799,39,2017-02-04 18:12:00,3.95,Egg Rice
37511,2,2799,42,2017-02-04 18:12:00,3.95,Keema Rice
37512,1,10888,43,2017-02-04 18:07:00,3.95,Stuffed Paratha
37513,2,10888,28,2017-02-04 18:07:00,3.95,Onion Bhajee
37514,1,2800,46,2017-02-04 17:33:00,3.95,Masala Sauce
37515,1,2800,32,2017-02-04 17:33:00,3.95,Onion Rice
37516,3,12234,35,2017-02-04 17:30:00,3.95,Meat Samosa
37517,1,12234,39,2017-02-04 17:30:00,3.95,Egg Rice
37518,3,10889,35,2017-02-04 17:23:00,3.95,Meat Samosa
37519,1,10890,35,2017-02-03 20:24:00,3.95,Meat Samosa
37520,1,10890,36,2017-02-03 20:24:00,3.95,Mushroom Rice
37521,3,10892,35,2017-02-03 13:58:00,3.95,Meat Samosa
37522,1,10894,30,2017-02-01 21:41:00,3.95,French Fries
37523,1,4536,34,2017-02-01 19:07:00,3.95,Special Fried Rice
37524,1,2806,28,2017-01-31 19:17:00,3.95,Onion Bhajee
37525,1,2806,43,2017-01-31 19:17:00,3.95,Stuffed Paratha
37526,1,10897,34,2017-01-31 19:05:00,3.95,Special Fried Rice
37527,2,4537,28,2017-01-31 17:49:00,3.95,Onion Bhajee
37528,1,4537,32,2017-01-31 17:49:00,3.95,Onion Rice
37529,1,2807,28,2017-01-31 17:47:00,3.95,Onion Bhajee
37530,1,12235,31,2017-01-31 11:56:00,3.95,Garlic Rice
37531,1,12235,39,2017-01-31 11:56:00,3.95,Egg Rice
37532,1,10900,28,2017-01-29 18:53:00,3.95,Onion Bhajee
37533,1,10900,39,2017-01-29 18:53:00,3.95,Egg Rice
37534,1,7522,34,2017-01-28 20:40:00,3.95,Special Fried Rice
37535,1,7522,29,2017-01-28 20:40:00,3.95,Lemon Rice
37536,1,7523,28,2017-01-28 19:49:00,3.95,Onion Bhajee
37537,1,7524,36,2017-01-28 19:24:00,3.95,Mushroom Rice
37538,1,12236,35,2017-01-28 18:58:00,3.95,Meat Samosa
37539,3,10902,32,2017-01-28 18:17:00,3.95,Onion Rice
37540,2,10903,28,2017-01-28 17:49:00,3.95,Onion Bhajee
37541,1,10903,34,2017-01-28 17:49:00,3.95,Special Fried Rice
37542,1,10903,42,2017-01-28 17:49:00,3.95,Keema Rice
37543,1,10904,36,2017-01-28 17:09:00,3.95,Mushroom Rice
37544,1,7527,46,2017-01-28 17:09:00,3.95,Masala Sauce
37545,1,7528,47,2017-01-28 17:00:00,3.95,Madras Sauce
37546,1,5402,36,2017-01-28 16:51:00,3.95,Mushroom Rice
37547,1,7529,34,2017-01-27 20:37:00,3.95,Special Fried Rice
37548,1,7530,28,2017-01-27 20:13:00,3.95,Onion Bhajee
37549,1,7530,30,2017-01-27 20:13:00,3.95,French Fries
37550,1,2812,35,2017-01-27 19:48:00,3.95,Meat Samosa
37551,1,10906,28,2017-01-27 19:29:00,3.95,Onion Bhajee
37552,1,10907,34,2017-01-27 19:32:00,3.95,Special Fried Rice
37553,1,10907,30,2017-01-27 19:32:00,3.95,French Fries
37554,1,2816,49,2017-01-27 18:38:00,3.95,Bengal Salad
37555,1,2816,38,2017-01-27 18:38:00,3.95,Vegetable Rice
37556,1,10908,45,2017-01-27 18:31:00,3.95,Saag Rice
37557,1,10908,32,2017-01-27 18:31:00,3.95,Onion Rice
37558,1,10909,28,2017-01-27 18:29:00,3.95,Onion Bhajee
37559,1,10909,34,2017-01-27 18:29:00,3.95,Special Fried Rice
37560,1,7532,35,2017-01-27 18:26:00,3.95,Meat Samosa
37561,1,7532,36,2017-01-27 18:26:00,3.95,Mushroom Rice
37562,1,4538,28,2017-01-27 18:26:00,3.95,Onion Bhajee
37563,1,2818,28,2017-01-26 18:32:00,3.95,Onion Bhajee
37564,1,12237,36,2017-01-26 18:23:00,3.95,Mushroom Rice
37565,1,7534,28,2017-01-26 11:51:00,3.95,Onion Bhajee
37566,1,7534,36,2017-01-26 11:51:00,3.95,Mushroom Rice
37567,1,7534,39,2017-01-26 11:51:00,3.95,Egg Rice
37568,2,7534,34,2017-01-26 11:51:00,3.95,Special Fried Rice
37569,1,10915,36,2017-01-25 19:49:00,3.95,Mushroom Rice
37570,1,5405,47,2017-01-25 19:47:00,3.95,Madras Sauce
37571,1,5405,44,2017-01-25 19:47:00,3.95,COBRA (330ML)
37572,1,10916,32,2017-01-25 19:28:00,3.95,Onion Rice
37573,1,2820,35,2017-01-25 18:53:00,3.95,Meat Samosa
37574,1,10917,35,2017-01-25 17:53:00,3.95,Meat Samosa
37575,1,10917,37,2017-01-25 17:53:00,3.95,Korma Sauce
37576,1,4541,34,2017-01-24 17:21:00,3.95,Special Fried Rice
37577,1,2823,35,2017-01-24 17:20:00,3.95,Meat Samosa
37578,1,2823,30,2017-01-24 17:20:00,3.95,French Fries
37579,1,2825,36,2017-01-23 19:51:00,3.95,Mushroom Rice
37580,1,10919,28,2017-01-23 19:28:00,3.95,Onion Bhajee
37581,1,2827,38,2017-01-23 18:15:00,3.95,Vegetable Rice
37582,1,4542,28,2017-01-23 17:52:00,3.95,Onion Bhajee
37583,1,10920,40,2017-01-23 16:54:00,3.95,Curry Sauce
37584,1,10920,36,2017-01-23 16:54:00,3.95,Mushroom Rice
37585,1,10920,34,2017-01-23 16:54:00,3.95,Special Fried Rice
37586,4,2828,38,2017-01-22 17:31:00,3.95,Vegetable Rice
37587,1,2829,31,2017-01-21 20:57:00,3.95,Garlic Rice
37588,1,10921,28,2017-01-21 20:09:00,3.95,Onion Bhajee
37589,1,10921,35,2017-01-21 20:09:00,3.95,Meat Samosa
37590,1,10922,39,2017-01-21 19:15:00,3.95,Egg Rice
37591,1,2830,35,2017-01-21 18:26:00,3.95,Meat Samosa
37592,1,2830,28,2017-01-21 18:26:00,3.95,Onion Bhajee
37593,1,2830,34,2017-01-21 18:26:00,3.95,Special Fried Rice
37594,1,2831,35,2017-01-21 18:18:00,3.95,Meat Samosa
37595,1,2831,28,2017-01-21 18:18:00,3.95,Onion Bhajee
37596,1,2831,34,2017-01-21 18:18:00,3.95,Special Fried Rice
37597,2,2832,28,2017-01-21 17:45:00,3.95,Onion Bhajee
37598,1,2832,31,2017-01-21 17:45:00,3.95,Garlic Rice
37599,1,2832,42,2017-01-21 17:45:00,3.95,Keema Rice
37600,1,7538,35,2017-01-20 20:34:00,3.95,Meat Samosa
37601,2,10926,28,2017-01-20 19:56:00,3.95,Onion Bhajee
37602,1,10926,32,2017-01-20 19:56:00,3.95,Onion Rice
37603,1,12238,38,2017-01-20 18:20:00,3.95,Vegetable Rice
37604,1,5410,34,2017-01-20 18:18:00,3.95,Special Fried Rice
37605,1,10927,30,2017-01-20 17:49:00,3.95,French Fries
37606,1,10928,34,2017-01-20 14:04:00,3.95,Special Fried Rice
37607,1,4547,42,2017-01-19 20:28:00,3.95,Keema Rice
37608,1,7541,35,2017-01-19 18:58:00,3.95,Meat Samosa
37609,1,4548,36,2017-01-19 18:57:00,3.95,Mushroom Rice
37610,1,10932,28,2017-01-19 17:52:00,3.95,Onion Bhajee
37611,1,4549,28,2017-01-18 19:37:00,3.95,Onion Bhajee
37612,1,2834,28,2017-01-18 18:37:00,3.95,Onion Bhajee
37613,1,4551,34,2017-01-18 17:39:00,3.95,Special Fried Rice
37614,1,12239,28,2017-01-18 17:06:00,3.95,Onion Bhajee
37615,1,12239,42,2017-01-18 17:06:00,3.95,Keema Rice
37616,2,7543,35,2017-01-16 20:15:00,3.95,Meat Samosa
37617,1,12240,31,2017-01-16 18:39:00,3.95,Garlic Rice
37618,1,7545,28,2017-01-16 18:03:00,3.95,Onion Bhajee
37619,1,7545,39,2017-01-16 18:03:00,3.95,Egg Rice
37620,1,7546,32,2017-01-16 17:05:00,3.95,Onion Rice
37621,1,10935,50,2017-01-15 20:47:00,3.95,Still Water (750ml)
37622,1,12241,29,2017-01-15 18:01:00,3.95,Lemon Rice
37623,1,4552,34,2017-01-15 17:23:00,3.95,Special Fried Rice
37624,1,10936,34,2017-01-15 17:11:00,3.95,Special Fried Rice
37625,2,10937,43,2017-01-15 17:00:00,3.95,Stuffed Paratha
37626,1,12242,35,2017-01-15 00:04:00,3.95,Meat Samosa
37627,1,10938,32,2017-01-14 20:12:00,3.95,Onion Rice
37628,1,10938,36,2017-01-14 20:12:00,3.95,Mushroom Rice
37629,1,2837,46,2017-01-14 20:03:00,3.95,Masala Sauce
37630,1,2838,46,2017-01-14 19:57:00,3.95,Masala Sauce
37631,1,2839,39,2017-01-14 19:15:00,3.95,Egg Rice
37632,1,2840,28,2017-01-14 19:01:00,3.95,Onion Bhajee
37633,1,10939,30,2017-01-14 18:14:00,3.95,French Fries
37634,1,10940,30,2017-01-14 16:54:00,3.95,French Fries
